nuance_found_t0,nuance_found_period,nuance_found,tls_found_t0,tls_found_period,tls_found,delta,found_duration,found_period,found_t0,planet_period,planet_radius,star_amplitude,star_mass,star_period,star_radius,tau,transit_depth,transit_duration,transit_t0
1.5263981194948428,0.1,True,1.8272355603089223,1.1999199919991999,False,3.934752421311944,0.020745794289861785,0.1,1.5263981194948428,0.2,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,8.118265449219495,0.0923997144091665,0.020745794289861785,0.026651229781969855
1.7545993022039106,0.7159115911591158,True,1.7550512518442563,0.7159115911591158,True,3.934752421311944,0.0317332951533361,0.7159115911591158,1.7545993022039106,0.7157894736842105,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,5.307355072525273,0.0923997144091665,0.0317332951533361,0.3252831284034843
1.686117756726162,1.2315331533153315,True,1.6859167150565186,1.2315331533153315,True,3.934752421311944,0.03802543177781597,1.2315331533153315,1.686117756726162,1.231578947368421,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,4.429137477888052,0.0923997144091665,0.03802543177781597,0.45374605803719653
2.7930442860597395,1.7471547154715472,True,2.788522712414959,3.4945994599459946,True,3.934752421311944,0.04272822936451916,1.7471547154715472,2.7930442860597395,1.7473684210526317,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,3.9416532700943887,0.0923997144091665,0.04272822936451916,1.0439043249769875
1.9166695809035446,2.2627762776277627,True,1.913762200084656,4.526932693269327,True,3.934752421311944,0.046575588764825177,2.2627762776277627,1.9166695809035446,2.2631578947368425,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,3.61605444969048,0.0923997144091665,0.046575588764825177,1.914354648997804
3.4819220257704733,2.7783978397839784,True,3.278086745539201,2.014231423142314,False,3.934752421311944,0.04987468615876053,2.7783978397839784,3.4819220257704733,2.7789473684210533,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,3.3768606475815774,0.0923997144091665,0.04987468615876053,0.701412501058228
3.7708062391975545,3.295109510951095,True,3.7646240512697746,3.2983798379837985,True,3.934752421311944,0.05278699983228718,3.295109510951095,3.7708062391975545,3.2947368421052636,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,3.190555734084095,0.0923997144091665,0.05278699983228718,0.4778156966878108
4.361074463748082,3.8107310731073105,True,4.348585387336794,3.8140014001400138,True,3.934752421311944,0.05540918008478881,3.8107310731073105,4.361074463748082,3.810526315789474,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,3.039566092518944,0.0923997144091665,0.05540918008478881,0.5505647752948609
2.394439626186795,4.326352635263526,True,2.94068459832448,1.6773877387738774,False,3.934752421311944,0.057804210540736846,4.326352635263526,2.394439626186795,4.326315789473685,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.9136262466781386,0.0923997144091665,0.057804210540736846,2.393619286079668
3.5180325524488585,4.843064306430643,True,2.9369424621348847,1.6773877387738774,False,3.934752421311944,0.06001569100282553,4.843064306430643,3.5180325524488585,4.842105263157896,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.80626386509606,0.0923997144091665,0.06001569100282553,3.5208473767344555
6.823534609931814,5.357595759575957,True,2.6115617012770116,1.3405440544054406,False,3.934752421311944,0.062075200029222774,5.357595759575957,6.823534609931814,5.357894736842106,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.713158635344131,0.0923997144091665,0.062075200029222774,1.4649158426870794
6.45270727827301,5.873217321732173,True,2.2550087867035997,1.6773877387738774,False,3.934752421311944,0.06400642927348581,5.873217321732173,6.45270727827301,5.873684210526316,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.631296057469132,0.0923997144091665,0.06400642927348581,0.5774979348718723
1.6055635049051489,6.388838883888388,True,1.6018423681014577,6.388838883888388,True,3.934752421311944,0.06582766200954533,6.388838883888388,1.6055635049051489,6.389473684210527,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.558496836414733,0.0923997144091665,0.06582766200954533,1.6056451558370286
5.629109496723686,6.906640664066406,True,2.2537918241964925,1.6773877387738774,False,3.934752421311944,0.06755333796397345,6.906640664066406,5.629109496723686,6.905263157894738,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.4931390524302324,0.0923997144091665,0.06755333796397345,5.63288435965807
4.954120421120024,7.422262226222622,True,2.606832651817763,1.3405440544054406,False,3.934752421311944,0.06919508373832707,7.422262226222622,4.954120421120024,7.421052631578948,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.433985998729451,0.0923997144091665,0.06919508373832707,4.957451372223433
4.94162062342366,7.935703570357035,True,2.60530956498392,1.3405440544054406,False,3.934752421311944,0.07076241543120779,7.935703570357035,4.94162062342366,7.936842105263159,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.3800751284943154,0.0923997144091665,0.07076241543120779,4.937932802826859
1.5482862040898662,0.16867686768676868,False,2.6005000529148017,1.3405440544054406,False,3.934752421311944,0.07226323205840574,0.16867686768676868,1.5482862040898662,8.452631578947368,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.330643955474854,0.0923997144091665,0.07226323205840574,2.575272811903871
1.5475833951824862,0.16867686768676868,False,2.6032169195389026,1.3405440544054406,False,3.934752421311944,0.07370417089926612,0.16867686768676868,1.5475833951824862,8.968421052631578,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.285079160990562,0.0923997144091665,0.07370417089926612,8.516374272431023
1.5445378899171711,0.16867686768676868,False,2.602008298077914,1.3405440544054406,False,3.934752421311944,0.07509086904734956,0.16867686768676868,1.5445378899171711,9.48421052631579,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.2428807541673352,0.0923997144091665,0.07509086904734956,6.522283857268341
2.9972076484336867,9.999279927992799,True,2.6022797522530325,1.3405440544054406,False,3.934752421311944,0.07642815962816472,9.999279927992799,2.9972076484336867,10.0,10.263962117988697,0.36357,0.287557,0.33683973,0.309563,2.2036362751555147,0.0923997144091665,0.07642815962816472,2.9955499486100603
